@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"Monti sta versando le lacrime da coccodrillo! Nessuno paghera' i danni del terremoto! elevation mountain Geographical_feature geography landform terrain Begriff_(Philosophie) stay_in_place stay pour shed drop tear crocodilian crocodile taxon species change damage geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","5","1","1","85","13","0","1"
"un'altra scossa leggera in super direttissima #terremoto reflex shock light geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","56","8","1","1"
"Nuovo post: Terremoto a l’Aquila, e il TG1 diventa duepuntozero http://tinyurl.com/cvwzrp magazine New! geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography provincial_capital L'Aquila metropolis comune","3","3","0","91","15","0","1"
"#terremoto niente da fare si continua a ballare geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography execute speak go_on move dance","0","4","2","47","8","1","1"
"Terremoto in Abruzzo, le squadre sono partite anche da Verona http://ff.im/-1Xjep geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature team eleven Sports_club name leave metropolis Verona World_Heritage_Site comune City","5","1","0","81","14","0","1"
"Terremoto in Abruzzo: la solidarietà del nostro Club: Tutti gli sportivi, e quindi tutti gli uomini di calcio e .. http://tinyurl.com/dgdgsr geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature commonality solidarity symptom clubbing sportive adult man male gender human person sex male age Stage_(stratigraphy) football association_football athletics","7","1","0","141","23","0","1"
"#terremoto impressionanti le scosse,ma sembra niente danni agli edifici geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography reflex shock be look change damage structure building house technology architecture architectural_structure Structure construction","4","3","1","71","10","1","1"
"Ancora una scossa... Stanotte non si dorme... #terremoto reflex shock rest kip geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","2","1","56","8","1","1"
"E cmq trema ancora #terremoto tremble shiver geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","1","0","29","5","1","1"
"Finalmente anche io ho sentito il terremoto!Speriamo che non abbia fatto danni peró.. short_story Think!_(short_story) narrative perceive hear turn get change damage","1","3","1","86","14","0","1"
"Ma ancora o sono tanto ubriaco??? #terremoto from_time_to_time drunk geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","0","2","0","44","7","1","1"
"#terremoto 2 num. tel. 0532-771546 e 0532-771585 per segnalare emergenze/danni geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography communicate signal","3","2","0","78","13","1","1"
"Io sento dondolare ancora. Ma vai a capire se è suggestione. #terremoto #cremona perceive hear leave go understand influence suggestion geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","8","1","81","12","2","1"
"Domani 7 Aprile alla Luiss (viale Romania 32, Roma) dalle 8.00 alle 11.00 l'Avis raccoglie il sangue per l'emergenza terremoto. day morrow month April Gregorian_calendar_month university Libera_Università_Internazionale_degli_Studi_Sociali_Guido_Carli street avenue state_highway Route_(American_football) Types_of_road European_country Romania nation Member_state_of_the_European_Union country charitable_organization Associazione_Volontari_Italiani_del_Sangue NGO collect body_fluid blood crisis emergency geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","11","1","0","127","24","0","1"
"Ancora una scossa! Cazzo bastaaaaa reflex shock penis dick word noun insult language","2","0","0","34","5","0","1"
"Nuova scossa a Verona #terremoto programming_language New_(C++) reflex shock metropolis Verona World_Heritage_Site comune City geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","1","0","32","5","1","1"
"notizie sul terremoto - Per me grande spavento ma non ho danni knowledge information concept identifier sequence geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography major fear panic psychology emotion Sensation_(event) change damage","4","0","1","62","11","0","1"
"Cazzo! #terremoto #paura voglio dormire in pace! :S penis dick word noun insult language geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography emotion fear want rest kip order peace state","4","3","0","51","8","2","1"
"Staff: ottimo le 5 di notte nuova scossa!una scossa all'ora e chi dorme piu?.... force staff officer excellent period night new reflex shock rest kip","5","1","1","80","16","0","1"
"ma per la miseria!! ancora scosse??????????? #terremoto herb dayflower first_description_(of_a_taxon) taxon perennial move shake geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","2","0","55","7","1","1"
"Terremoto in Abruzzo e previsioni possibili http://tinyurl.com/terremoto-abruzzo geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography earthquake 2009_L'Aquila_earthquake Italian_region Abruzzi_e_Molise Geographical_feature statement prediction process_(computing) possible","4","0","0","80","11","0","1"
"Si balla ancora... Ore 5.04 #terremoto #mantova move dance unit_of_time hour unit geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","4","1","47","8","2","1"
"Che paura, svegliati nel sonno a SP!!! #terremoto emotion fear turn awake physical_condition sleep geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","2","0","49","8","1","1"
"sinceramente avrei preferito emozioni di altro tipo #terremoto candidly like prefer feeling emotion mental_process Qualia category kind geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","2","0","62","8","1","1"
"Ma ancora?e che palle #terremoto game_equipment ball sports_equipment geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","2","1","32","6","1","1"
"radar precipitazioni meteox http://t.co/hYXuu6xevM #allertameteoLG #AllertameteoGenova measuring_instrument radar device avionics System water precipitation weather event_(philosophy) Product_breakdown_structure","5","2","0","86","9","2","1"
"#terremoto : in Trentino (Riva del Garda) abbiamo ballato ancora geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography formation shore Geographical_feature comune Riva_del_Garda town comune Garda,_Veneto Italian_region move dance","3","3","0","64","9","1","1"
"ancora scossa a Venezia reflex shock provincial_capital Venice metropolis Port_of_Call comune national_capital capital port_city City","1","1","0","23","4","0","1"
"Ecco un altra! Il lampadario si muove di nuovo! #terremoto album Ecco lighting_fixture chandelier lamp table_lamp go new geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","1","2","2","58","10","1","1"
"Tutti svegli e scossi ma danni immediati nulla. Si sa già l'epicentro? #terremoto turn awake move shake change damage immediate taste already geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","3","3","2","82","14","1","1"
"Io rimango fuori di casa tutto il giorno.. #terremoto building house home Structure residential_building unit_of_time day International_System_of_Units geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","2","1","53","9","1","1"
"Rimini terremoto spero tutti bn da mb comune Rimini City provincial_capital geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography wish desire","2","1","2","37","7","0","1"
"Ancoraaa! Anche basta però!!! #daicazzo #terremoto enarthrosis hip joint though geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography","2","3","0","51","6","2","1"
"Terremoto - sindaco L'Aquila, Chiuso il centro storico per pericolo crolli http://tinyurl.com/d45chm geological_phenomenon earthquake geophysics energy natural_disaster geology phenomenon oscillation astronomy 2010_Haiti_earthquake geography politician mayor civil_authority official statesman position public_official officer village Aquila,_Switzerland former_municipality_of_Switzerland Municipalities_of_Switzerland set closed_set open_set city_district downtown neighbourhood terminology historical danger risk event_(philosophy) management mass_wasting Slump_(geology)","7","0","0","100","15","0","1"
