@relation train

@attribute Document string
@attribute NumberOfNouns numeric
@attribute NumberOfVerbs numeric
@attribute NumberOfPronouns numeric
@attribute TweetLength numeric
@attribute NumberOfWords numeric
@attribute NumberOfHashTag numeric
@attribute Class {1, 0}

@data
"molto meno male abbiamo venduto i supermercati ... le persone disperate merda rubano ciò di cui non hanno bisogno","3","5","2","114","18","0","0"
"Qual è il bilancio delle vittime in Cile?","3","1","1","42","7","0","0"
"#terremotochile Ho bisogno di sapere in quali condizioni questa lota alt","5","2","0","72","11","1","0"
"rt @rmoreno: rt @manuchat @consueloedwards: come non si capisce che è necessario un aiuto! Niente più crimine o saccheggio! governo prendere ac ...","5","4","4","149","21","0","0"
"rt @twittnacho: non me ne frega più! con arjona volevo ottenere la chucha sulla mia polo wn haha ​​joke wn xd # vina2010 # fv10","7","2","5","132","23","2","0"
"@ soledadonetto / se avete domande per il nostro intervistato","2","1","0","61","8","0","0"
"arrestare i criminali e costringerli al lavoro forzato in un&#39;area disastrosa, messaggio per il nuovo governo","6","2","0","112","18","0","0"
"rt @don_juanelo: flaites of shit. anche i coni sono stati rubati. http://is.gd/9s2gu","4","2","0","84","15","0","0"
"Monte venire a vedere la nostra città e anche l&#39;unica città che ha un governatore di oligarchi che non ha paura di chavez (segue) http://tl.gd/cvaan","7","5","3","154","30","0","0"
"rt @drebolledos: @pedro_copano siamo gli stessi che voglio sapere sui settori del concepimento come collao","2","3","3","106","15","0","0"
"@gviscarra fortuna! ... ci parliamo!","1","1","1","36","4","0","0"
"rt @ yongoicoechea: il cambiamento è: institutionality. proposta: abrogazione di leggi incostituzionali. cambiamo!","6","2","1","115","11","0","0"
"rt @juanes Propongo una catena di preghiera per il popolo cileno: abbiamo 1 padre e 1 seamar nei prossimi 5 minuti. mandare un chile leggero","7","4","1","140","25","0","0"
"si stanno dando una bomba con la loro unità, se non coinvolgono la società, o piuttosto, se la società è coinvolta, avranno idee contro","5","4","1","139","23","0","0"
"rt @redeschile: ogni giorno e ogni studente","2","0","1","43","7","0","0"
"rt @ceeecii: prima di hait","1","1","1","26","5","0","0"
"Finì il fine settimana del terrore ... ora preoccuparsi di avere un argento pa per continuare a studiare ... cueck!","4","4","0","116","18","0","0"
"Se sei a Santiago e hai una macchina bajit","3","2","0","42","9","0","0"
"una persona muore per un proiettile","2","1","0","35","6","0","0"
"@vhquezada ha notizie della famiglia sicura nella villa pinare","3","2","0","62","9","0","0"
"Come possono esserci persone che surfano in #hawaii !!!!!! sera entrete a vederli tra le onde hahahaha","6","3","1","102","16","1","0"
"Andiamo Cile, anticiperemo questa catastrofe","2","2","0","44","5","0","0"
"la vittoria 103.9 è uno dei media più partecipativi e interattivi e fornisce búen","2","2","0","84","15","0","0"
"@mellamocarla xddd bene! Oggi ho avuto re capelli leo! xd Mi lavo i capelli e non lo asciugo. Ho avuto molti ricci = 3 =","5","6","2","120","23","0","0"
"rt @foxtroy: chao con arjona cosa pensa l&#39;weon? inseriamo un cd con le canzoni basse dei brani e lo facciamo cantare lo stesso #Vina2010","5","5","3","140","26","1","0"
"@rominalms_ Non potrei romi ma domani sono","2","2","0","42","7","0","0"
"@soledadonetto .. l&#39;idea di @vendettacl non è male &quot;qualche chiesa potrebbe aprire le sue porte per le persone che dormiranno per strada&quot;","6","3","1","152","24","0","0"
"rt @ csierralta: persone che viaggiano verso sud e sii generoso per offrire viaggi","3","4","2","82","13","0","0"
"buona diaaaaaaaaa: b arre che è 6,20: | ma ieri sono partito e buono. un garcha la festa uu","3","4","0","92","18","0","0"
"Qualcuno sa se gli sportelli automatici funzionano in #valdivia","2","3","1","63","9","1","0"
"@benja_addon non è per meno; non tutti i giorni il Cile è paralizzato","2","3","0","71","11","0","0"
"Vado a prendere le mie pillole","1","2","0","30","6","0","0"
"http://twitpic.com/1655am - amore (@eveecyrus) e odio insieme","2","2","0","61","9","0","0"
"@ tvn_monicar, il sunami sarebbe venuto in Giappone ????","3","2","0","56","7","0","0"
"@zabrini era un 5,3 (non ti ho risposto dai film perché ero appeso a questo) che rar","2","5","2","85","18","0","0"
"proprio nel periodo in cui stavano seguendo il programma sul risveglio dell&#39;anello di fuoco","4","1","1","95","16","0","0"
"nelle notizie parlano di tutti i posti meno della vite","4","2","0","54","10","0","0"
"Non mi ero reso conto di quanto fosse terribile l&#39;haituita","1","2","2","62","12","0","0"
"@ marciano_007 sicuramente l&#39;informazione avrà gli onemi la prossima settimana ...","4","1","0","87","11","0","0"
"@alexaclois Dio prega per tutti i cileni","2","1","0","40","7","0","0"
"@ lirayeen ... ma ancora non so nulla di talco","1","2","1","46","8","0","0"
"mimi dall&#39;Ecuador a tutti i cileni. forza e cosa hanno bisogno di dire! #terremotochile htt .. http://bit.ly/bckolo @conz @remolesto","8","3","1","136","23","1","0"
"Perché non c&#39;è stato un allarme tsunami? perché è negu00f","1","3","0","65","10","0","0"
"in antofagasta abbiamo bisogno di un contatto radiale con le aree colpite","4","1","0","73","12","0","0"
"@tvn_mauricio Vengo da Antofagasta e sono stato a Iloca e dua giorni prima del terremoto","6","1","0","88","15","0","0"
"Sei ancora in Cile? Stai bene? Rispondimi per favore","3","2","0","52","9","0","0"
"@buenosdiatodos ha informazioni di chiguayante","2","1","0","46","5","0","0"
"... i miei pensieri e le mie energie oggi con tutte le #chile persone !!! ottimi amici ci sono! #fuerzachile","5","2","1","108","18","2","0"
"@soledadonetto e quanto tempo ci è voluto per assemblare tutta quell&#39;attrezzatura?","3","2","1","87","12","0","0"
"pattuglia di sci riceve in s.sebastián el cano 955 dept 902. il conteggio","5","3","0","74","15","0","0"
"detesto la gente impuntual","1","1","0","26","4","0","0"
"rt @farandulamexico: anahi è attualmente in vigna","2","1","1","50","6","0","0"
"sono i @ 298","1","1","0","12","3","0","0"
"dra. polo e felipe viel inviano i saluti da Miami in meg","3","1","0","56","12","0","0"
"@fernandopaulsen rt @parachocolate: Alejandra Padilla è con le contrazioni e ha bisogno di aiuto! 099446993 è la sua cella #chiguayante","6","5","1","137","18","1","0"
"@tvn_monicar ieri mi ha colpito la quantità di ore di consegna di notizie per la tua parte","5","2","1","91","17","0","0"
"persone stupide che preferiscono rimuovere gli elettrodomestici prima del cibo pff","3","2","2","82","11","0","0"
"buon Nido Sto andando a casa","3","1","0","28","6","0","0"
"@panzho dire che s","0","1","0","18","4","0","0"
"Non avevo mai sentito parlare di qualcosa di &quot;dantesco&quot;","0","2","2","65","11","0","0"
"ufffff pesantemente il terremoto: spero che tu stia bene :)","1","2","1","59","9","0","0"
"rt @ nickj_iloveu: rt se sei anche tu muori e non vedi l&#39;ora di vedere il cap. di jonas con nick come un sorphist !!","5","3","3","120","25","0","0"
"@cokecifuentes e fratello ... siamo pronti !! Insieme forza e coraggio perché devi dividere la schiena per il nostro Cile ... benedizioni!","6","2","0","139","19","0","0"
"@muchogustomega si prega di avvisare in arica alle 16 un porta a porta autorizzato dall&#39;università di tarapaca grazie alla forza","7","4","1","133","22","0","0"
"@eutrafico molto cola nel francisco de miranda verso il carlot","3","0","0","62","10","0","0"
"L&#39;ho rubato a @elena_victoria e ora lo passerò a te @merce_rojas ti piacerà http://www.youtube.com/watch?v=2_hxuhshhmy","2","4","3","124","22","0","0"
"#terremotochile qualcuno sa come sono i servizi nel distretto alto il melo del comune fino a til?","4","3","1","97","17","1","0"
"@halconmatinal che non sta andando arjonaaaaaa di fa: (!!! un po &#39;di più! che canta pinguini nel letto :(! (??)","2","5","2","116","18","0","0"
"@csierralta beh ... mi spaventa di notte e sono preoccupato perché ho molti amici in testa che non ne so nulla #replica","3","5","4","120","21","1","0"
"@socleartomenow a mine il cago a scoreggiare xq barks solo xq otos cani abbaia","4","2","0","78","14","0","0"
"rt @copano: cosa succede alle tue comuni? Ho bisogno di informazioni rapido. // qui nel centro stgo tutto ok (settore san diego)","8","4","3","128","21","0","0"
"confermare che ci sono 161 argentini che sono tornati dal Cile: l&#39;ambasciatore argentino nel paese andin","4","4","2","108","18","0","0"
"Il Cile è anche un paese che ha bisogno di aiuto da parte di tutti.","5","2","2","68","14","0","0"
"qualcuno sa di un certo numero di emergenza di arauco","3","1","1","53","10","0","0"
"@masochistlion_ perché l&#39;altra volta mi hai lasciato parlare da solo ¬¬ e mi ha fatto arrabbiare e stavo per mandarti a ... sai ahahah","4","6","2","141","24","0","0"
"andiamo Cile! Anche se è triste, peggio, andremo avanti! Amo i fratelli Jonas (l) Amo il mondo intero hahahahahahahaha","5","5","0","119","18","0","0"
"@ale_azocar qui a casa mia mia nonna e mio fratello dorme solo","3","2","0","62","12","0","0"
"per favore angelo della mia gaurda e della mia dolce compagnia non lasciare che lo tsunami arrivi fino alla costa di san francisco o avremo problemi: [","5","6","1","151","26","0","0"
"dopo il terremoto","1","0","0","17","3","0","0"
"@bethsy_moz Penso che sia lo stesso rodolfo belma","2","2","0","49","8","0","0"
"omg the jonaticas sono pazzi con le foto di @nickjonas!","4","2","0","55","10","0","0"
"rt @ mckrena: rt @phettexs: coprifuoco 24 ore in tutti i bio bio già !!! chiediamo al governo in massa per favore !!! enorme ora","5","2","2","129","22","0","0"
"corri dire che le repliche del terremoto potrebbero alcanal 2 mesi!","4","1","0","67","11","0","0"
"Oggi nella notte pioverà a Los Angeles.","3","1","0","40","7","0","0"
"non scrivere facendo xd asdkjaskldj: s","1","2","1","38","6","0","0"
"rt @cone_dreamer: rt se pensi che i @jonasbrothers siano solo dei fan e che non ti interessi da chi vengono o da chi scrivono. j ...","4","4","6","132","25","0","0"
"oggi a dormire con un occhio aperto e un altro chiuso .... dispiaciuto per quello che è successo .... ma spero che tutto vada bene domani e sempre migliorando ...","2","6","3","163","26","0","0"
"Ho dormito come 5 ore in questi 2 giorni e mi sto addormentando! Cercherò di dormire + oggi uu","2","4","1","95","18","0","0"
"@conoscere tutto questo meno bene stai bene","0","2","1","43","7","0","0"
"rt @ 13ar: chi pensa a haarp meglio di quanto scriva per salfare chiedendo consigli per i rettili. non è il forno per questo","3","5","4","125","22","0","0"
"@maur_tor dove starai in valpo?","2","1","0","31","5","0","0"
"asili nido e scuole materne hanno un nuovo piano di sicurezza completo: il manuale si propone di ... http://bit.ly/ddvuvd [ptomontt.cl]","7","2","1","135","23","0","0"
"rt @matiasrivade: e il premio è una riserva cabernet sauvignon della valle di colchagua @ andreithai / = o","5","5","1","107","15","0","0"
"rt @ carlospetit: ottimo chile per la tua organizzazione! #fuerzachile","2","1","0","70","9","1","0"
"Presidente: Con il massimo rispetto, Santiago non è la stessa di Chil","4","1","1","70","11","0","0"
"rt @jumastorga: rt @panchodays: il palcoscenico arjona assomiglia ai soffitti dove è iniziato il brayan // hahaha #mtuit","4","4","2","121","16","1","0"
"@rancagua buongiorno !!! con molto incoraggiamento per aiutare in quello che posso oggi","2","2","2","87","12","0","0"
"@ alexiss7 non con Twitter va bene","1","2","0","34","6","0","0"
"Spero che tutto accada molto presto per tornare poi alla normalità","1","3","1","67","11","0","0"
"vinto: natalia morale molte congratulazioni cyrus girls ho finito il gioco per oggi domani continuiamo con gli altri ... http://bit.ly/aqfvqy","3","4","1","141","22","0","0"
"il governo vuole coprire il sole con a","2","1","0","38","8","0","0"
"l&#39;unità di criteri tra bachelett e piñera di fronte al terremoto","4","0","0","70","14","0","0"
"@xafro, puoi darci un&#39;intervista? conferma: http://bit.ly/9c0seq","1","3","0","68","11","0","0"
"@tvn_monicar il negozio il polare è in frittura d&#39;angolo lincoyan","4","2","0","70","11","0","0"
"come rubano cose che non sono essenziali! che queste cose servono loro se non c&#39;è luce! #chile","3","5","2","99","18","1","0"
"rt @conystipicic: rt @melinacisternas: importante: se sei tra vi e ix reg e hai wif","3","4","3","83","15","0","0"
"@patolamas perfetto !!! se mi dicesse che tuo padre lo ha chiamato e lì nascondevano erano o","2","4","2","93","16","0","0"
"Cosa facciamo insieme per il Cile? Cosa facciamo insieme per cd juarez? Tutte le idee? http://bit.ly/cu9jng","4","2","2","107","19","0","0"
"@huasonic mi congratulo con te","0","1","3","30","5","0","0"
"@juanpablob hemano mi hai chiamato come wn ???? tutto bene qui ... prenditi cura di valpo","4","3","2","89","14","0","0"
"rt @yoanisanchez: Mi dispiace molto per quello che i cileni stanno vivendo in questo momento","2","3","4","92","15","0","0"
"@parraseando @paulapinedamar che la frase non è mia è da @radbark per evitare i drammi che ho cancellato il tweet","4","6","1","115","18","0","0"
"@reportwiteros Ho bisogno di informazioni su san pedro de la paz (ideazione)","5","1","1","76","12","0","0"
"sicuramente la fine del mondo! povero Cile","3","0","0","42","7","0","0"
"@cobayasky @fsosa @monzith @juanesg @adapar @doktorztrodel stiamo bene! e anche la nostra famiglia ma senza luce (segue) http://tl.gd/cbfmu","4","3","1","139","21","0","0"
"Forse in altre vite ... forse in altre morti ...","2","0","0","48","8","0","0"
"porfa vota per ariel brailovsky in fb e regalo sicuro (ritorna al voto dopo 24 ore e un altro regalo) http://bit.ly/turegalo","8","2","0","124","24","0","0"
"@ohyouresonaive grazie (: ne avevo davvero bisogno ^^","3","2","1","53","6","0","0"
"Le persone sono anche molto spaventate! : s force chile! #terremotochile (#moteconhuesillo live at http://ustre.am/cug7)","4","3","0","120","17","1","0"
"anche a scuola con il Cile verrò a credere che lo fanno solo per darmi fastidio","4","2","1","80","16","0","0"
"rt @copano: se ti dicono che stanno per tagliare l&#39;acqua per twitte","2","4","2","71","14","0","0"
"fa così tanto sonno ma non voglio perdere nulla (volto di Copucha) #terremotochile","2","4","1","83","13","1","0"
"@antonellarios Ciao, sai qualcosa della vicinanza a Temuco? trafampull","5","2","1","70","9","0","0"
"nelle notizie","2","0","0","13","2","0","0"
"Ricordati di dormire con le porte aperte nelle tue case. se tremano rotolano accanto al loro letto e si accoccolano lì.","3","5","2","120","21","0","0"
"Çigual Non ci credo perché nelena non esiste.","1","2","1","47","8","0","0"
"alaaa ... anche per questo i cileni sono più preparati. non hanno bisogno di aiuto internazionale","3","3","1","98","15","0","0"
"@ ronaldo1ro ciao ronnie Sono analia sorella di val_arg e ti sto ascoltando !! mandami un saluto o un piccolo messaggio qui porfaaa","5","4","1","131","21","0","0"
"Il dio del Cile, le benedizioni","3","0","0","31","6","0","0"
"@ cmrondon il piatto caraibico è molto piccolo rispetto al piatto pacifico","3","2","0","75","10","0","0"
"@ tele13online ha informazioni sul settore aculeo e pintué?","4","1","0","60","8","0","0"
"Mi piacciono alcuni dei suoi classici","1","1","1","37","6","0","0"
"rt @snscafe: gli ex studenti pedagogici si incontreranno oggi a mezzogiorno nei pascoli centrali dell&#39;università. / per favore! #snsayuda","6","2","2","142","20","1","0"
"rt @jmbelmar: chile está complicado.es elmomentodeayudarsincondiciones. ci sarà tempo e tempo a parte. Coloro che hanno bisogno di non aspettare di più.","5","4","4","155","23","0","0"
